user_id,recipe_id,date,rating,review
107135,481917,2012-08-31,5,this is a really simple rice a little more water zaar tour 8
107135,470687,2012-09-02,5,made for one   used more ice very nice  drink love midori zaar world tour 8
107135,282352,2012-09-03,5,loved these carrots easy tastes great good for rotation zaar world tour 8
107135,362338,2012-09-06,5,wow this was good very crisp  crust  which i like  i too had to bake longer  they were small bagettes but really good i noticed the stars didnt stick
107135,456438,2012-09-10,5,"wow oh wow this rice rock' s. i wasnt sure of the raisins with bell pepper but it worked. try this dish its pretty and tastes great . i only have plain raisins but im guessing 2 colors would be nice ,made for 1. wish had made more . made rice in rice cooker cause i made i am pats rice pudding and killed 2 birds with one stone"
107135,469200,2012-09-10,5,this is so easy and tastes great used provalone cheese another great recipe
107135,484120,2012-09-10,5,wow these are good just used 2 boiled potatoes grated them up with 2 cans drained tuna fish  egg and i put the bread crumbs in the mix instead of flour easy and good tasting
107135,363721,2012-09-16,5,how did you know i had 3 bananas lol this is simple good tasting bread easy and fast to make
107135,369960,2012-09-21,5,didnt peel potatoes either with madaline making them so thin dont need to good breakfast
107135,459371,2012-09-22,5,we liked this alot it is a nice switch up for us went with the lemon pepper also  a little more water for me as carrots kinda tough
107135,316669,2012-10-01,5,wow  oh wow this was good try this one  dont add any salt as the soy sauce added enough for me
107135,369734,2012-10-01,5,wow oh wow this is good 1st off no fires at my house 2nd the rim is great i want to use it with different drinks.i didnt use as much hooch as im a lite weight . try this one
107135,459312,2012-10-01,5,it made me think of thanksgiving . these are very good i used provalone cheese with a dash of liquid smoke awesome potatoes try these in november  oh who am i kindding just try these
107135,305025,2012-10-01,5,if you like tropical girlie drinks your going to love this one  add some cherry juice to my brandy  great drink
107135,476656,2012-10-05,5,wow oh wow these were good i love that the barb b que  sauce is mixed with the meat it really flavors them up good stuff
107135,359651,2012-10-05,5,loved this its so simple but full of flavor i love the bell pepper with the shrimp with the hint of heat from the chili flakes
107135,304620,2012-10-11,5,wow  these are good . crepe like sweet   good
107135,453991,2012-10-20,5,really easy tasted great  love smoothies
107135,296407,2012-10-30,5,wow these are good flannel cakes . i did add a bit more milk  . the maple syrup in them is genius
107135,319064,2012-10-31,5,i loved how the apple juice really sweetened up the carrots easy to do .watch as it gets to end of cooking will scorch cause all the sugar s
107135,367227,2012-11-02,5,"this is so good and easy loved so will you, o k  this should have stars ratsa"
107135,311758,2012-11-03,5,this is so good and such an easy sandwich made for one and used lettace instead of rocket did use lemon pepper to get some of the zip try this
107135,280613,2012-12-10,5,this was a hit at our house last night . warm nice dessert
107135,487569,2012-12-10,5,"i used your moms pie crust recipe and this filling in my pie maker it was a great breakfast that even mr picky like , see real mean DO like quiche ...just call it egg pie and you have it whopped"
107135,282487,2013-02-09,5,this recipe is wicked good . i did make a coupla changes because of MY diet. no sugar and used 3 tablespoons vermouth and rest chicken stock. try this recipe it is awesome
107135,471777,2013-02-10,5,ok these are amazing . easy to do .really bumps up a plain cracker made for best 1012 try these
107135,316330,2013-02-17,5,i used a hubbard squash and it went together great
107135,373114,2013-03-01,5,this is a  great basic recipe used turnip greens
107135,425424,2013-04-05,5,i really liked this simple sandwich made for veggie tag if i can figure out how to post picture i will
107135,503642,2013-07-14,5,easy smooth nice easy drink zwt 9
107135,362656,2013-07-15,5,i love cinnamon  coffee  this is a good onezwt9
107135,503657,2013-07-15,5,wow i cut this down to 1 serving and wish i had made the whole thing. the green onions are genius .i had never had them with black  eyed  peas before.thats how im going eat them from now on. nice dish that is freezer bound zwt9
107135,428533,2013-07-16,5,this is so simple but the flavors all work would be a great side for spaghetti  zwt9
107135,424018,2013-07-17,5,easy i feel healthy already lolzwt9
107135,480231,2013-07-19,5,"fast good tasting,i used caramel sauce from lavender lynns banana foster recipe hope you are having fun on the tour zwt9"
107135,427813,2013-07-19,5,mr picky liked  this. simple easy cheap all good things .zwt 9
107135,423875,2013-07-21,5,"love this one ,not as much ouzo for me, i have to be able to type lol try this zwt9"
107135,502796,2013-07-22,5,"very orangey loved this. must like orange, sweet enough does not need syrup.zwt9 ds would love this"
107135,504245,2013-07-30,5,this was very nice.it didnt fill up mr picky though lol pretty breakfast
107135,369399,2013-07-31,5,loved this recipe  try this one zwt9
107135,375150,2013-08-01,5,my batter was also thick. used extra egg. cakey waffle .filled mr picky up
107135,457805,2013-08-03,5,fast simple refreshing zwt9
107135,504587,2013-08-03,5,czech mr picky is very happy with this easy recipe
107135,503204,2013-08-04,5,"ok i liked this alot but i didnt add as much mayo or sour cream ,just to moisten  for me,zwt9"
107135,427482,2013-08-04,5,"1st put jubes pix back, its better, second make a big batch of red potatoes leave skin on and use for recipes like this one during the week .that way you only have a long cook once during the week.these taste good and are pretty fast and different  zwt9ratsa fratsa stars"
107135,357892,2013-08-08,5,"these were a bit salty for me so next time 1/2 package of soup mix , for me being on low sodium  diet , the flavor  of the sprouts was very good,easy also zwt9 and this is way better 2nd day"
107135,484342,2013-08-10,5,easy helped use up the bag of cucumbers  i just got zwt9
107135,372867,2013-08-10,5,"ok this is what I get when i make layered  drinks ,do you SEE any layers? slow over back of spoon,nada did taste good though ,zwt9"
107135,504622,2013-08-10,5,"wow oh wow this salad is good, i was a little  concerned  about  the combination ,don  be,it rock.i add bell pepper and t whole grain mustard ,thats about all the heat mr picky can take,make this one.zwt9"
107135,418164,2013-08-11,5,great easy recipe zwt9
107135,443482,2013-08-11,5,hearty didnt use sugar i had syrup lol zwt9
107135,505119,2013-08-12,5,wow this is good another keeper by annacia zwt9
107135,424536,2013-08-17,5,this is wonderfully  spicy try this one .cooked rice noodles in my chicken soup stock i have going on zwt9
107135,503235,2013-08-18,5,easy to do zwt9
107135,502696,2013-08-18,5,a good morning  cup of coffee zwt9
107135,505443,2013-08-18,5,"i didnt add as much orange water. start low guys lol , i did like a little in there,very much.and a touch of honey  and a pinch of cinnamon  really bumps up the frozen  stuff , make this one zwt9"
107135,503815,2013-08-18,5,"good smoothie,i used  a touch of orange  blossom  water and it bumped  this up for me zwt9"
107135,470176,2013-08-18,5,"i made 2 recipes ,which were both good,but i prefer  this one because of the cinnamon  ,go figure, its really good try this one zwt9"
107135,387691,2013-08-18,5,"just added equal  parts coffee  and milk,ye ha im clicking along now lolzwt9"
107135,423997,2013-08-19,5,"i loved this recipe , i have crushed jarred  ginger which in this recipe helped .i dont add as much spices because of mr picky so it was subtle  for me ,good flavor.zwt9"
107135,505571,2013-08-21,5,easy tastes great i did same as sharon lol zwt9
107135,503818,2013-08-21,5,very fresh zwt9
107135,504715,2013-08-26,5,"wow these were good,im not posting photo cause karen &#039;s amazing, just like these carrots try these zwt9"
107135,294481,2013-08-28,5,this is easy and i have always liked it fixed this way zwt9
107135,412938,2013-08-28,5,made smaller batch for just me .this was very good added orange zestzwt9
107135,501807,2013-08-29,5,another great tea zwt9
107135,507924,2013-11-03,5,"this is very good .i cut tortillas in half and sprayed with pam before stuffing into the muffin tins  really good , didnt put cheese on so could see for picture"
107135,368368,2013-12-04,5,"this is amazing , it was diuretic  for me .and tastes great"
107135,415115,2014-03-16,5,omg these are good . try these. cook on low though. topping is a must
107135,376779,2014-07-10,5,"light and fluffy  just right rudy mom ,who is czech makes similar recipe"
107135,292245,2014-07-24,5,"really good ,really easy to make"
107135,323298,2014-07-27,5,wow lots of flavor  try this
107135,347476,2014-08-04,5,"easy man pleasing breakfast. rats made again review  didnt show up, oh well mr picky still liked it lol"
107135,430334,2014-08-04,5,"i use this all the time. clever you for writing out a recipe so others know  , this really works made for u.s. southern leg of new world tour"
107135,517594,2014-08-09,5,a really nice pancake its wicked with twisses  peach butter  made for southern leg cakepops on parade
107135,463358,2014-08-10,5,wow oh wow these were  good i need to make up a burger recipe  just for these onions i made for 1 but was really sorry  THANK YOU   made for southern leg of the tour  cakepops on parade
107135,456610,2014-08-18,5,"i made the  recipe  with garlic(diners) eggs and without garlic (baby katos)and i prefer the ,with garlic by a smidge ,which is this recipe  mr picky liked them both. if you like denver omelets  you will like this recipe  cakepops on parade south american leg"
107135,335975,2014-08-19,5,easy peasy  tastes like the beans in a mexican place i go made for south american leg  cakepops on parade
107135,517410,2014-08-19,5,"wow oh wow this is good  easy too  i put cheese on some of them,its the law i believe lol made for italian leg of quest  cakepops on parade"
107135,426080,2014-08-22,5,wowser this is amazing thin but very good  cakepops on parade
107135,310925,2014-08-22,5,"wow oh wow this was good ,i only used 2 cloves garlic though  i paired it with dib&#039;s   fettuccine carb, cause i have left over noodles  it was a perfect match for us  cakepops on parade s/a  leg of quest dienia b"
107135,432710,2014-08-22,5,really good good breakfast drink used frozen mango instead of ice  cakepops on parade s/a leg of tour
107135,374478,2014-08-23,5,i love the combo of mustard and cheese on grilled sandwiches  cakepops on parade easy peazy  italian leg of quest .hope your having fun
107135,482047,2014-08-24,5,eazy peazy  tastes great lazy mes  sub sandwich  cakepops on parade  italian leg of tour
107135,448046,2014-09-02,5,if you like egg foo yung you will probably enjoy this lighter version easy peazy i didnt add as much sesame oil a little goes a loooong way   cakepops on parade  chinese leg of tour
107135,518078,2014-09-02,5,"mr picky is happy man lol  this is a wet pancake dough so dont use to much batter , i KNOW  directions say that lol but dont cheat  cakepops on parade pnw"
107135,431878,2014-09-04,5,love this sorry about dark picture hurrying  for the light  sigh made for cake pops on parademy cheap self didnt throw out mariade either lol
107135,392342,2014-09-04,5,this is how i first learned to make  fried rice from my friend from okinawa  she used hot dogs as meat lol cakepops on parade
107135,476795,2014-09-05,5,light  creamy and has no gluten in it for people that are looking for this type of recipe  cakepops on parade
107135,509630,2014-09-05,5,this is the next easiest egg drop  soup to make on tour and the soy sauce really bumps up the flavor  cakepops on parade chinese leg of tour
107135,367896,2014-09-06,5,wowser really good as you can see i tried out my silicon mini pans for the first time lol cakepops on parade and yes im having a blast trying the new recipes whoo hoo glad your having fun too  pnw leg of quest
107135,446392,2014-09-06,5,"i already had the onions from twiss omelet  so i thought what the heck , this  is a nice way to eat a hotdog  cakepops on parade hope you are having fun  cakepops on parade pnw leg our quest"
107135,348549,2014-09-06,5,"holy moses these are good ,i would give them 10 stars if possible . i made them with maple syrup and this is going in my rotation .i seem to like recipes that linda mccartny  did. made for cakepops on parade"
107135,451022,2014-09-10,5,really good soup  i loved the combo of veggies and herbs  pnw leg of quest cakepops on parade
107135,286339,2014-09-13,5,"i used the sausage grease and butter , liked it  mr picky very happy cakepops on parade"
107135,347591,2014-09-14,5,these are really good with the garlic cakepops on parade
107135,288248,2014-09-14,5,how fast and easy  cakepops on parade
107135,384521,2014-09-16,5,really nice tasting biscuits  cakepops on parade family picks leg of quest
107135,511408,2014-09-17,5,very good  cakepops on parade
107135,517918,2014-09-20,5,good cakepops on parade hope you are having fun lol dee
107135,456995,2014-09-20,5,this is so good cakepops on parade
107135,458060,2014-09-20,5,really good cakepops on parade
107135,504304,2014-09-20,5,"this is very good loved the capers with it finished egg a second in microwave cakepops on parade , try the chicken of the sea smoked salmon in pouch"
107135,470196,2014-09-21,5,really good cakepops on parade
107135,513746,2014-09-21,5,really easy good cakepops on parade
107135,517692,2014-09-22,5,really good cakepops on parade
107135,306206,2014-09-23,5,really good sandwich   one of the best of tour  for me cakepops on parade
107135,416397,2014-09-23,5,loved  these served them hot or ole dee will be going back to the microwave for mr picky lol cakepops on parade
107135,432170,2014-09-24,5,good cakepops on parade
107135,401458,2014-10-08,5,easy tastes great
107135,346598,2015-02-07,5,"its filling mr picky liked it ,no sour cream , he doesnt like that lol made for best of 2014 tag he had bacon"
107135,374335,2015-08-05,5,smooth  cherry bombers
107135,522889,2015-08-08,5,mr picky loved these  they are easy  cherry bombers
107135,411068,2015-08-17,5,"this is amazing another go to recipe for me  i just folded in the  frozen corn  make this one ,cherry bombers"
107135,334938,2015-08-21,5,wonderful mr picky very happy  cherry bombers
107135,488567,2015-08-21,5,im re entering the  review as its not showing up  made for cherry bombers  this is a very nice drink  loved it
107583,275590,2008-04-26,5,"This is fantastic sauce.  Much better than bottles, and not that hard to make.  The only thing I changed, was using chipotle chili powder for the regular.  Gave it a little added heat and smokiness.  Used this to baste bbq'd chicken, and also has a dipping sauce at the table.  Made for Spring 2008 PAC."
107583,293522,2008-05-04,5,"What a nice combo of flavors!  I used French Press coffee and couldn't find hazelnut extract at the store this morning, so used s/f hazelnut syrup and omitted the Splenda.  I added some steamed milk.  Great for my mid-morning break!"
107583,293719,2008-05-17,5,"This is really easy and a simple presentation with a nice flavor.  The glaze is subtle, and lets the flavor of the salmon shine!  I had never used white balsamic before, but really liked it."
107583,288821,2008-05-17,5,I agree with Sharon-the little bits of candied ginger really zinged this up!  The flavors all went together nicely!  Made for the Summer Salad and Berry Recipe Challenge.
107583,301627,2008-05-17,5,"Can't get much easier than this!  Very tasty, too.  Great appetizer or side dish."
107583,284567,2008-05-18,5,"If you are looking for a sweet bread, this isn't it, which is fine with me!  I like them not-too-sweet.  This is a dense bread, but also moist.  I subbed walnuts for the sunflower seeds, since someone seems to have used my sunflower seeds all up! 
I also left out the raisins.  (I know Sydney Mike will think this heretical of me, but I don't like them :) )  The bits of apricot are a nice addition."
107583,289383,2008-06-01,5,"This filled the kitchen with great aroma during the roasting and grinding process.  Nice flavor, with a little bite from the peppercorns and chilies.  I cut recipe in half-IT MAKES A LOT!  Looking forward to using it in cooking.  Going to try it as a rub on a pork tenderloin.  Will report back later!
UPDATE:  Used this as a rub on a pork tenderloin grilled on the rotisserie.  What a great flavor it gave the meat!  Needed nothing else!!!"
107583,303542,2008-06-22,5,"This is a great marinade.  The flank steak turned out tender and flavorful.  I used the honey option, but I think it would be good with the maple syrup also.  I heated the leftover marinade to boiling and strained out the solids, and used it as a sauce for the meat.  Made for Camera-Less Chef #5 game."
107583,281328,2008-06-29,4,"This is tasty and I can see the possibilities of other combos.  Kind of like a calzone.  I used the prepared pizza crust, but would make my own next time.  It was a little hard to work with.  Too spongy?  I lightened this up a tad by using ground turkey, turkey bacon and reduced-fat cheddar.  Worked fine.  I think I will try an actual pizza type filling next time."
107583,282971,2008-07-04,5,These were very easy and tasty!  I like the addition of cream cheese (I used reduced-fat).  I used sugar-free raspberry jam and Splenda (I only used 1/8 cup)  I skipped the powdered sugar.  These will be on my holiday list next year!
107583,285107,2008-07-04,5,"This is a great combo of flavors.  I used baby carrots.   I think I had the heat too high, since the sauce thickened up too fast and was lumpy, but tasty!"
107583,278975,2008-07-13,5,"Ditto everything LonghornMama said!  Very easy and the molasses really adds to the flavor.  I have always used brown sugar, but this is MUCH better!  I am looking forward to trying it on French Toast!
UPDATE:  Tried this on French toast made with Anme's Recipe #250385, and it was delicious!"
107583,304838,2008-07-19,5,"This is an excellent marinade.  I used it on boneless chicken breasts, but it would be great on pork, too!  Made as written, and marinated the chicken about 4 hours.  I also heated the marinade to a boil and used as a sauce on the chicken after cooking."
107583,296685,2008-07-26,5,"I agree that this doesn't taste as sweet as it sounds.  The flavors are balanced just right.  I used Smucker's Suger-free Caramel ice cream topping and sugar-free hazelnut syrup, so mine was guilt-free!  I also used ""full-caf"" dark roast coffee, made in a French press pot.  Thanks for sharing this treat!"
107583,303700,2008-07-27,5,"Very nice flavors.  I used tilapia filets and cooked on Foreman grill.  The dry rub would be good on chicken, also, I think!"
107583,289342,2008-08-17,5,"Not much I can add to the other great reviews here.  This is easy and very tasty.  I will try it with fresh oregano next time, and on the grill, as suggested by others."
107583,320458,2008-08-23,4,"Quite easy and tasty, but I think I would add some lime zest also, and puree the mojo ingredients in my mini-processor so that a little more of the jalapeno flavor would come through.  I cooked the chicken on the Foreman, but I think the bbq would be better so you get some smoke.  Will do that next time, and may try the mix on some salmon!  Thanks for sharing."
107583,305884,2008-09-13,5,"We love molasses cookies and to be able to have them almost fat-free is great.  And these are great.  Lots of ginger flavor.   They are somewhat crispy on the outside, and chewy in the center.  I had no problem getting them off the sheet.  I baked them 12 minutes.  Will be making these often!  Made for Fall 2008 PAC."
107583,301062,2008-09-16,4,"A nice balance of sweet and tart.  I used almonds in and on top, but will skip the ones on top next time, as they just fall off when slicing.  The almond extract gives this a nice flavor.  The bake time was a little long.  I took mine out after 55 minutes, but it would depend on your oven.  Mine may run hot."
107583,295058,2008-10-01,4,"Love the name!  These are moist (I used the buttermilk option) and they get enough sweetness from the carrots, but the allspice tended to overpower the other flavors.  I think I will try them again with the cinnamon and perhaps some nutmeg instead of the allspice.  Made for Fall 2008 PAC."
107583,322985,2008-10-19,4,"I liked the flavors of this very much, but mine turned out a little too al dente.  I will try it again and add a little more liquid or leave on burner longer.  I have to admit I was skeptical about equal amounts of liquid and rice, since I have always done the 2 to 1 ratio.  The rice turned out not gummy like mine sometimes does, so I will be trying this again, only cooked just a tad more.  I used cilantro."
107583,324518,2008-10-19,5,"This is very good.  The flavors are subtle and I like that it is not vinegary like some marinated vegies.  I also used olive oil.  Served by itself, but would be good on a bed of greens, or in a greek salad.  Made for Fall 2008 PAC."
107583,282804,2008-10-26,5,This was just the right balance of flavors.  Nothing overpowering.  Went very well with broiled salmon.  I liked the addition of the carrot ribbons.  Made it fancier than plain couscous.
107583,319432,2008-10-26,5,"Loved the peanut butter and strawberry combination.  I used no-sugar-added nonfat yogurt and no-salt added peanut butter, so made this even healthier.  Consistency was perfect.  Great breakfast drink."
107583,330186,2008-11-09,5,"This is really tasty!  I didn't use the added sugar, and the onions caramelized fine!  Nice blend of flavors with the herbs and cheese.  I used the herbs listed.  Since we were having this for breakfast, I skipped the ""salad"" and served this with some fried potatoes and whole-wheat toast."
107583,329394,2008-11-16,5,"What a sauce!  I doubled the amounts because I used an oven-roasted loin instead of a tenderloin.  I also used some Calvados for the brandy, so it had a slight apple flavor to go with the mushrooms (I used a dried wild mushroom mix).  The sauce is very simple to make.  Thanks for another keeper, Boomette!"
107583,285008,2008-11-17,5,"I loved the chewiness of these, and for being so low in fat, they are very moist.  I used dried cherries.  Will be making these again!"
107583,335113,2008-11-22,5,"This is a delicious and easy pick-me-up drink.  I used a microwave milk frother, and added a little extra milk.  I saved some for foam for the top.  Nice flavors!  For the instant coffee, I used Medaglia D'oro Espresso Powder.  Thanks for posting this keeper."
107583,330019,2008-11-26,5,"This may be a good breakfast, according to previous reviews, but it is also a terrific light dinner!  I made mine after a hard day at work, and served with a toasted English Muffin.  Great and easy!  (I also got a bonus--a double yolk egg!)"
107583,324868,2008-11-27,4,"I really liked the oatmeal itself, but didn't care for the protein powder/water topping.  Tasted like canned milk.  I will make this again, as it is a good way to use leftover pumpkin, but I will maybe stir the protein powder into the oatmeal and use low-fat milk on top.  I will also double the amounts, as suggested, as 1 serving was pretty small (for me!) :)"
107583,324363,2009-01-16,5,"This hit the spot for breakfast on a cold, dreary day.  I had an added bonus of having some homemade cider made with apples and pears, with some ginger juice.  This needed no sweeteners at all.  I served mine with a splash of fat-free half and half for a special treat.  I don't have quick-cooking oats so just microwaved about a minute longer."
107583,343217,2009-01-17,5,"Another winner!  This has a great  flavor, with a light texture and crusty exterior.  Went great with homemade chicken soup.  I really liked the extra crunch from the pumpkin seeds."
107583,299831,2009-01-24,5,"This is a great and easy variation on plain rice.  I only used 1 medium onion (2 sounded like too much), and used pecan halves.  Went great with your Recipe #288933."
107583,288933,2009-01-24,5,"This is so easy and the results are so tasty!   I found some fresh baby shiitakes with a mellow flavor that complimented the leeks and salmon without overpowering, like some bigger shiitakes do.  The liquid mixture is perfect!  Thanks for a new way to enjoy salmon!"
107583,281315,2009-02-01,5,"I grew up on buttered, parsleyed red potatoes but had never used lemon or chives.  Great additions.  Will be making them this way from now on!  Went great with some red snapper."
107583,294934,2009-02-01,5,"Delicious!  I made mine with regular coffee.  Loved the combination of orange, chocolate and coffee.  I made the full amount and drank it all!  I will make again, but cut sugar in half, as I prefer mine less sweet."
107583,300779,2009-02-01,5,"A great tasting muffin that is very light textured, more like a cupcake.  Loved the addition of the oats."
107583,349736,2009-02-08,5,"This certainly lives up to it's name!  Mice crunchy crust, and dense and soft on the inside.  Great bread to serve with soup!  I used sesame seeds.  I combined both methods.  I used the bread machine to do the kneading and finished by hand (rises and baking).  I made mine in a loaf pan.  Thanks for this keeper!"
107583,312567,2009-02-15,5,"This was so easy to whip up and tasted great for my mid-morning coffee treat (I drink black coffee in the morning but on weekends I have some kind of ""special"" coffee later)  I used sugar-free Irish Cream coffee syrup and left out the sugar.  Nice combination of flavors."
107583,346344,2009-02-15,5,"This is really delicious!  I did not have curry leaves, but still great without them.  I am going to try it again, only with chicken thighs.  Thanks for this keeper!"
107583,275448,2009-02-16,5,This is really a good meatloaf!  Loved the cheesiness of it.  Will try  again and experiment with different flavored sauces.  And I will take your advice and make extra for freezing!
107583,325122,2009-02-16,5,"What a great bowl of oatmeal!  The oat bran makes it a bit more creamy than just rolled oats.  The flavors were great.  I used fat-free half and half on top, with a little butter."
107583,304319,2009-02-22,5,"Great flavors in these.  I found the batter to be a bit thick (which I thought odd, since others had said it was too thin) so I used another 1/2 cup of buttermilk.  Right combination of sweet/tart.  Served with maple syrup and honey, but will have to try the Cranberry Syrup next time!"
107583,353583,2009-02-22,5,"Another winner, Pat!  Subtle flavors that don't overpower.  I used Jasmine rice."
107583,349613,2009-02-25,5,"This is old-fashioned comfort food.  We had this type of dish a lot when I was a kid (at least 100 years ago :)  )I used three types of pasta (I had remnants of boxes to use up)
The addition of worcestershire is a nice touch.  Thanks for the stroll down memory lane!"
107583,279358,2009-03-01,5,"These are so easy to do, and taste great.  I made half as cloverleaf rolls and half as crescent rolls, and sprinkled poppy seeds and sesame seeds on some after I glazed them.  I got 14 rolls.  I have always shied away from making rolls, but with this recipe I will do it more often!"
107583,323900,2009-03-01,5,"Great technique!  I used red wine and added some garlic powder and ground pepper.  I own the Kafka cookbook this originated in, but forgot I even had it.  Time to explore it again :)"
107583,324672,2009-03-02,5,"I used canned pears, but looking forward to trying with a fresh pear during pear season. I also used vanilla yogurt, and only 1 tbls. of honey. I added some ground cardamom with the nutmeg, because I love pear and cardamom together.  Great smoothie!"
107583,338715,2009-03-08,5,"This hit the spot on a cold, snowy day.  Tasted like a Milky Way bar.  I used sugar-free caramel and chocolate syrups, and fat-free half and half.  I frothed the syrups and cream a bit with a small whisk before pouring in the coffee.  Thanks for this keeper!"
107583,307280,2009-03-11,5,"I did the baked in the oven option and used boneless, skinless chicken breasts.  They turned out very flavorful.  I was a bit concerned while cooking the sauce, because it smelled too vinegary, but it didn't taste too vinegary at all.  Nice balance of tart and sweet.  Looking forward to trying this on the grill when the weather warms up.  I am going to try some cayenne pepper instead of black pepper, also."
107583,278950,2009-03-15,5,"I love tandoori chicken and this is really good.  I prefer it grilled (I don't have a tandoori grill, though) but for being done in the oven, this really turned out nicely.  I am going to give this a try when the weather permits some outdoor cooking!  (I have to use up the BIG jar of tandoori paste I bought! :)  )"
107583,338680,2009-03-23,5,"What a great way to start a cold, dreary morning (this is Spring? :( )  I used Hershey's Special Dark Cocoa, Splenda, and nonfat milk, but replaced some of the milk with fat-free half and half for richness.  This reminds me of a Mexican Chocolate product  I had back in the 1970's that a Mexican neighbor had.  It was a solid block of sugar/cocoa/spices that was broken up and dissolved in hot milk.  Made for Spring 2009 PAC."
107583,359651,2009-03-24,5,"This is really easy and tastes delicious!  I think the butter got left out of the ingredient list, though, so I cut olive oil to about 1/8 cup and added 1/4 cup unsalted butter.  I also left out the red pepper, since we were having this as a side with salmon, and not over pasta.  But will make it for pasta next time.  Would be a quick, fancy after-work meal!"
107583,357672,2009-03-27,5,"Very easy and tasty, although we will take your suggestion and go with more seasoning next time (we like it spicy!)  Cooking time was spot on.  I used Recipe #96102 for the seasoning.  Made for Spring 2009 PAC."
107583,363280,2009-03-29,5,"This is so easy and SO tasty!  Love the sweetness of the onions with the bite of the Gruyere.  Cooking time was right on.  The only mistake I made was cutting the recipe in half.  Now no leftovers :(
Made for Spring 2009 PAC."
107583,333251,2009-03-29,5,I also made this as a mix to have on hand to make by the cup.  I put everything except the water (including the vanilla extract) in the food processor and mixed to a fine powder (put the extract in while processor is running so it won't lump) and stored it in an airtight jar.  Great flavor.    I love the Special Dark cocoa.  I am going to keep this in the motorhome for making hot chocolate while camping.  Made for Spring 2009 PAC.  UPDATE:  I put a couple of spoonfuls in my coffee this morning for a great mocha!
107583,360913,2009-03-29,5,This is delicious and turned out fork tender!  Loved the lemon flavor.  Cooking times were just right.  Took me longer to pound the chicken then to cook it :)  Served with your recipe #363280 and steamed broccoli.  Made for Spring 2009 PAC.
107583,312058,2009-04-05,5,"This was a quick, tasty lunch.  I used bacon and rye bread.  Made for Spring 2009 PAC."
107583,314308,2009-04-11,5,"I love cardamom, but had never thought of putting it in my oatmeal.  This is delicious!  The amount of cardamom is just right.  I made one change-instead of raisins, I used dried cranberries.  Drizzled with blackberry honey and used fat-free half and half for an extra treat.  Thanks for a great breakfast.  Made for Spring 2009 PAC."
107583,355060,2009-04-13,5,Very flavorful mixture.  Great on steamed broccoli.  Going to try it on a steak also.  I like the bite the pepper gives it.  Made for Spring 2009 PAC.
107583,347943,2009-04-14,5,"These are very good, and an easy way to use up those leftovers.  I made mine to go with some eggs, for a ""breakfast"" dinner.  Made for Spring 2009 PAC."
107583,333071,2009-04-15,5,"Very easy to make and tasty, too!  Makes just enough for 2 large chicken breasts, which I baked in the oven.  I made as written this time, but will bump the ""heat"" a little next time.  The best part is it wasn't overly sweet like some store bought sauces.  Made for Spring 2009 PAC."
107583,321396,2009-04-18,5,"A very moist, flavorful snack cake.  I made a couple of changes:  Subbed Splenda for the granulated sugar, but kept the brown sugar (and adjusted baking time down as per Splenda website instructions) and used pecans instead of walnuts.  I was leery about the amount of cinnamon, but it turned out to be the perfect amount.  Served with a dollop of sugar-free Cool Whip.  I used Granny Smith apples."
107583,342149,2009-05-05,5,"These are delicious!  Love the cornmeal and ground flax seed in them.  I used the vanilla, also, which added a lot of flavor.  Beating the egg whites first made these nice and light!  I splurged and served with real maple syrup!  This is a really easy recipe, also!"
107583,351675,2009-05-05,5,"Very good cup of coffee!  Like a maple nut candy bar.  I cut the amount of syrup in half to cut down on sugar, but added 1/8th teaspoon of maple flavor (Mapleine) to make up for the lost maple flavor.  Worked fine!"
107583,346053,2009-05-10,5,This is a very nice and flavorful way to dress up broccoli!  Loved the bite from the red pepper flakes!
107583,368427,2009-05-31,5,"I used the microwave method, and it is really quick and easy to do.  (My squash was quite large, so I had to do it in two batches.)"
107583,366594,2009-05-31,4,"This really tastes wonderful, but my squash layer was a bit watery.  Not sure if I overcooked the squash or not.  I did drain and squeeze the spinach well.  I will be trying it again, though, since the flavor was so good."
107583,370846,2009-06-21,5,"I love the combination of juices in this.  The orange gave it a little extra sweetness.  I used Splenda.  I am going to try this as Syd suggested, also, with sparkling water.  Thanks for a nice refreshing drink!"
107583,309754,2009-06-22,5,"These have a great texture and are not too sweet, with a subtle maple flavor.  I used fat-free, no sugar added vanilla yogurt and pecans instead of walnuts.  I like the added texture given by the whole-wheat flour."
107583,330708,2009-06-28,5,"Very tasty and just the right amount of heat and spices!  It IS a little labor intensive, so  will make it for special occasions.  I think it would be good with shrimp, as a previous reviewer made it, so will give that a try, too!"
107583,308853,2009-07-11,5,"Another winner, Boomette!  I had never done salmon on skewers before, but will more often now!  The combination of shrimp, scallops and salmon was great, and the Greek flavors from the herbs was subtle but tasty.  I used a mix of yellow and orange peppers instead of green.  Great addition to our ""skewer"" party!"
107583,318468,2009-07-11,5,"This is so easy and refreshing!  A great recipe for making in the RV.  I only made one pie, and the little store near where were staying only had raspberry-lemonade Crystal Light. I used 1/2 tub, but after I tasted the mixture, I added the rest of the tub, since it wasn't as tart as the regular lemonade.  I think this would work with some of the other flavors, also!  I also used sugar-free Cool Whip.  Thanks for a light dessert!"
107583,324254,2009-07-18,5,"Very satisfying and a nice ""dessert' drink on a hot day.  I used S/F raspberry and non-fat milk.  Looking forward to trying it with orange or lime jello."
